AREA,SITE_ID,SITE_NAME,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SAMPLE_CODE,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,RUN1,RUN2,RUN3,RUN4,RUN5,RUN6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,OBSERVED_ABUNDANCE,ZERO_CATCH,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Plym,7306,Olderwood,162561,21/06/2023,2023,,SX5253066760,252530,66760,62.6,8.19,512.694,8.19,512.694,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,726636,118,Atlantic salmon,Salmo salar,42,,,,,,42,,,,,,No,Completed,No,No,13/07/2023
Plym,7306,Olderwood,162561,21/06/2023,2023,,SX5253066760,252530,66760,62.6,8.19,512.694,8.19,512.694,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,726637,111,Brown / sea trout,Salmo trutta,71,,,,,,71,,,,,,No,Completed,No,No,13/07/2023
Plym,7306,Olderwood,162561,21/06/2023,2023,,SX5253066760,252530,66760,62.6,8.19,512.694,8.19,512.694,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,726638,242,European eels > elvers,Anguilla anguilla,3,,,,,,3,,,,,,No,Completed,No,No,13/07/2023
Plym,7311,Goodameavy,148200,09/06/2016,2016,,SX5299064510,252990,64510,52,5.44,282.88,5.44,282.88,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,647079,118,Atlantic salmon,Salmo salar,46,,,,,,46,,,,,,No,Completed,No,No,13/06/2016
Plym,7311,Goodameavy,148200,09/06/2016,2016,,SX5299064510,252990,64510,52,5.44,282.88,5.44,282.88,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,647080,111,Brown / sea trout,Salmo trutta,52,,,,,,52,,,,,,No,Completed,No,No,13/06/2016
Plym,7311,Goodameavy,148200,09/06/2016,2016,,SX5299064510,252990,64510,52,5.44,282.88,5.44,282.88,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,647081,242,European eels > elvers,Anguilla anguilla,2,,,,,,2,,,,,,No,Completed,No,No,13/06/2016
Plym,7311,Goodameavy,153049,15/06/2018,2018,,SX5299364509,252993,64509,66.2,6.24,413.088,6.24,413.088,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678690,118,Atlantic salmon,Salmo salar,179,,,,,,179,,,,,,No,Completed,No,No,16/08/2018
Plym,7311,Goodameavy,153049,15/06/2018,2018,,SX5299364509,252993,64509,66.2,6.24,413.088,6.24,413.088,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678691,111,Brown / sea trout,Salmo trutta,108,,,,,,108,,,,,,No,Completed,No,No,16/08/2018
Plym,7311,Goodameavy,153049,15/06/2018,2018,,SX5299364509,252993,64509,66.2,6.24,413.088,6.24,413.088,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678692,242,European eels > elvers,Anguilla anguilla,4,,,,,,4,,,,,,No,Completed,No,No,16/08/2018
Plym,7311,Goodameavy,153049,15/06/2018,2018,,SX5299364509,252993,64509,66.2,6.24,413.088,6.24,413.088,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678693,243,European elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,16/08/2018
Plym,7311,Goodameavy,154642,13/06/2019,2019,,SX5299064510,252990,64510,58.1,5.49,318.969,5.49,318.969,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,689472,111,Brown / sea trout,Salmo trutta,46,,,,,,46,,,,,,No,Completed,No,No,25/06/2019
Plym,7311,Goodameavy,154642,13/06/2019,2019,,SX5299064510,252990,64510,58.1,5.49,318.969,5.49,318.969,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,689473,118,Atlantic salmon,Salmo salar,170,,,,,,170,,,,,,No,Completed,No,No,25/06/2019
Plym,7311,Goodameavy,154642,13/06/2019,2019,,SX5299064510,252990,64510,58.1,5.49,318.969,5.49,318.969,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,689474,242,European eels > elvers,Anguilla anguilla,3,,,,,,3,,,,,,No,Completed,No,No,25/06/2019
Plym,7311,Goodameavy,160656,14/07/2021,2021,,SX5299064510,252990,64510,56.5,7.11,401.715,7.11,401.715,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713137,118,Atlantic salmon,Salmo salar,21,,,,,,21,,,,,,No,Completed,No,No,19/11/2021
Plym,7311,Goodameavy,160656,14/07/2021,2021,,SX5299064510,252990,64510,56.5,7.11,401.715,7.11,401.715,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713138,111,Brown / sea trout,Salmo trutta,53,,,,,,53,,,,,,No,Completed,No,No,19/11/2021
Plym,7311,Goodameavy,160656,14/07/2021,2021,,SX5299064510,252990,64510,56.5,7.11,401.715,7.11,401.715,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713139,242,European eels > elvers,Anguilla anguilla,2,,,,,,2,,,,,,No,Completed,No,No,19/11/2021
Plym,7311,Goodameavy,161881,15/06/2022,2022,,SX5299064510,252990,64510,63.6,4.88,310.368,4.88,310.368,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,721977,118,Atlantic salmon,Salmo salar,23,,,,,,23,,,,,,No,Completed,No,No,07/11/2022
Plym,7311,Goodameavy,161881,15/06/2022,2022,,SX5299064510,252990,64510,63.6,4.88,310.368,4.88,310.368,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,721978,111,Brown / sea trout,Salmo trutta,112,,,,,,112,,,,,,No,Completed,No,No,07/11/2022
Plym,7311,Goodameavy,161881,15/06/2022,2022,,SX5299064510,252990,64510,63.6,4.88,310.368,4.88,310.368,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,721979,242,European eels > elvers,Anguilla anguilla,4,,,,,,4,,,,,,No,Completed,No,No,07/11/2022
Plym,7311,Goodameavy,165250,10/06/2024,2024,,SX5299064510,252990,64510,77,6.11,470.47,6.11,470.47,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,738692,118,Atlantic salmon,Salmo salar,43,,,,,,43,,,,,,No,Completed,No,No,23/06/2024
Plym,7311,Goodameavy,165250,10/06/2024,2024,,SX5299064510,252990,64510,77,6.11,470.47,6.11,470.47,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,738693,111,Brown / sea trout,Salmo trutta,26,,,,,,26,,,,,,No,Completed,No,No,23/06/2024
Plym,7311,Goodameavy,165250,10/06/2024,2024,,SX5299064510,252990,64510,77,6.11,470.47,6.11,470.47,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,738694,242,European eels > elvers,Anguilla anguilla,2,,,,,,2,,,,,,No,Completed,No,No,23/06/2024
Plym,7315,Lovaton,154864,18/06/2019,2019,,SX5370066950,253700,66950,66.3,2.83,187.629,2.83,187.629,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691086,111,Brown / sea trout,Salmo trutta,125,,,,,,125,,,,,,No,Completed,No,No,22/07/2019
Plym,7315,Lovaton,154864,18/06/2019,2019,,SX5370066950,253700,66950,66.3,2.83,187.629,2.83,187.629,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691087,283,Bullhead,Cottus gobio,2,,,,,,2,,,,,,No,Completed,No,No,22/07/2019
Plym,7315,Lovaton,154864,18/06/2019,2019,,SX5370066950,253700,66950,66.3,2.83,187.629,2.83,187.629,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691088,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,22/07/2019
Plym,7316,Plympton Playing Fields,154861,18/06/2019,2019,,SX5349256389,253492,56389,56.8,4.04,229.472,4.04,229.472,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691072,111,Brown / sea trout,Salmo trutta,16,,,,,,16,,,,,,No,Completed,No,No,22/07/2019
Plym,7316,Plympton Playing Fields,154861,18/06/2019,2019,,SX5349256389,253492,56389,56.8,4.04,229.472,4.04,229.472,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691073,283,Bullhead,Cottus gobio,6,,,,,,6,,,,,,No,Completed,No,No,22/07/2019
Plym,7316,Plympton Playing Fields,154861,18/06/2019,2019,,SX5349256389,253492,56389,56.8,4.04,229.472,4.04,229.472,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691074,242,European eels > elvers,Anguilla anguilla,11,,,,,,11,,,,,,No,Completed,No,No,22/07/2019
Plym,7316,Plympton Playing Fields,154861,18/06/2019,2019,,SX5349256389,253492,56389,56.8,4.04,229.472,4.04,229.472,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691075,243,European elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,22/07/2019
Plym,24362,Clearbrook,163955,20/07/2023,2023,,SX5263465148,252634,65148,9,6.8,61.2,6.8,61.2,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734072,118,Atlantic salmon,Salmo salar,22,,,,,,22,,,,,,No,Completed,No,No,09/11/2023
Plym,24362,Clearbrook,163955,20/07/2023,2023,,SX5263465148,252634,65148,9,6.8,61.2,6.8,61.2,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734073,111,Brown / sea trout,Salmo trutta,13,,,,,,13,,,,,,No,Completed,No,No,09/11/2023
Plym,24362,Clearbrook,163955,20/07/2023,2023,,SX5263465148,252634,65148,9,6.8,61.2,6.8,61.2,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734074,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,09/11/2023
Plym,24362,Clearbrook,163955,20/07/2023,2023,,SX5263465148,252634,65148,9,6.8,61.2,6.8,61.2,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734075,281,3-spined stickleback,Gasterosteus aculeatus,1,,,,,,1,,,,,,No,Completed,No,No,09/11/2023
Plym,78943,Lower Cadover,163922,17/07/2023,2023,,SX5612664490,256126,64490,18.1,8,144.8,8,144.8,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733866,118,Atlantic salmon,Salmo salar,13,,,,,,13,,,,,,No,Completed,No,No,08/11/2023
Plym,78943,Lower Cadover,163922,17/07/2023,2023,,SX5612664490,256126,64490,18.1,8,144.8,8,144.8,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733867,111,Brown / sea trout,Salmo trutta,21,,,,,,21,,,,,,No,Completed,No,No,08/11/2023
Plym,78944,U/S Ham,163923,13/07/2023,2023,,SX5309962637,253099,62637,5.5,10.8,59.4,10.8,59.4,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733868,118,Atlantic salmon,Salmo salar,6,,,,,,6,,,,,,No,Completed,No,No,08/11/2023
Plym,78944,U/S Ham,163923,13/07/2023,2023,,SX5309962637,253099,62637,5.5,10.8,59.4,10.8,59.4,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733869,111,Brown / sea trout,Salmo trutta,2,,,,,,2,,,,,,No,Completed,No,No,08/11/2023
Plym,78944,U/S Ham,163923,13/07/2023,2023,,SX5309962637,253099,62637,5.5,10.8,59.4,10.8,59.4,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733870,283,Bullhead,Cottus gobio,1,,,,,,1,,,,,,No,Completed,No,No,08/11/2023
Plym,78944,U/S Ham,163923,13/07/2023,2023,,SX5309962637,253099,62637,5.5,10.8,59.4,10.8,59.4,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733871,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,08/11/2023
Plym,78945,Carne Wood,163928,21/07/2023,2023,,SX5264061836,252640,61836,8.8,10.53,92.664,10.53,92.664,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733910,118,Atlantic salmon,Salmo salar,16,,,,,,16,,,,,,No,Completed,No,No,08/11/2023
Plym,78945,Carne Wood,163928,21/07/2023,2023,,SX5264061836,252640,61836,8.8,10.53,92.664,10.53,92.664,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733911,283,Bullhead,Cottus gobio,3,,,,,,3,,,,,,No,Completed,No,No,08/11/2023
Plym,78945,Carne Wood,163928,21/07/2023,2023,,SX5264061836,252640,61836,8.8,10.53,92.664,10.53,92.664,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733912,243,European elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,08/11/2023
Plym,78946,Colwill Wood,163931,28/06/2023,2023,,SX5236859655,252368,59655,15.9,8.7,138.33,8.7,138.33,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733946,118,Atlantic salmon,Salmo salar,13,,,,,,13,,,,,,No,Completed,No,No,08/11/2023
Plym,78946,Colwill Wood,163931,28/06/2023,2023,,SX5236859655,252368,59655,15.9,8.7,138.33,8.7,138.33,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733947,284,Minnow,Phoxinus phoxinus,5,,,,,,5,,,,,,No,Completed,No,No,08/11/2023
Plym,78946,Colwill Wood,163931,28/06/2023,2023,,SX5236859655,252368,59655,15.9,8.7,138.33,8.7,138.33,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733948,283,Bullhead,Cottus gobio,2,,,,,,2,,,,,,No,Completed,No,No,08/11/2023
Plym,78946,Colwill Wood,163931,28/06/2023,2023,,SX5236859655,252368,59655,15.9,8.7,138.33,8.7,138.33,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733949,242,European eels > elvers,Anguilla anguilla,8,,,,,,8,,,,,,No,Completed,No,No,08/11/2023
Plym,78946,Colwill Wood,163931,28/06/2023,2023,,SX5236859655,252368,59655,15.9,8.7,138.33,8.7,138.33,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733950,243,European elvers,Anguilla anguilla,7,,,,,,7,,,,,,No,Completed,No,No,08/11/2023
Plym,78947,U/S Marchams Cross,163936,21/07/2023,2023,,SX5465566988,254655,66988,13.7,5.35,73.295,5.35,73.295,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733951,111,Brown / sea trout,Salmo trutta,43,,,,,,43,,,,,,No,Completed,No,No,08/11/2023
Plym,78947,U/S Marchams Cross,163936,21/07/2023,2023,,SX5465566988,254655,66988,13.7,5.35,73.295,5.35,73.295,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733952,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,08/11/2023
Plym,78948,D/S Chub Tor,163952,20/07/2023,2023,,SX5242466041,252424,66041,13.7,6.4,87.68,6.4,87.68,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734061,118,Atlantic salmon,Salmo salar,15,,,,,,15,,,,,,No,Completed,No,No,09/11/2023
Plym,78948,D/S Chub Tor,163952,20/07/2023,2023,,SX5242466041,252424,66041,13.7,6.4,87.68,6.4,87.68,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734062,111,Brown / sea trout,Salmo trutta,9,,,,,,9,,,,,,No,Completed,No,No,09/11/2023
Plym,78949,U/S Dewerstone,163957,27/07/2023,2023,,SX5311664309,253116,64309,12.8,9.6,122.88,9.6,122.88,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734082,118,Atlantic salmon,Salmo salar,12,,,,,,12,,,,,,No,Completed,No,No,09/11/2023
Plym,78949,U/S Dewerstone,163957,27/07/2023,2023,,SX5311664309,253116,64309,12.8,9.6,122.88,9.6,122.88,DC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,734083,111,Brown / sea trout,Salmo trutta,11,,,,,,11,,,,,,No,Completed,No,No,09/11/2023
